Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q3
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q4
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q1
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q2
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q3
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q4
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q1
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q2
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q3
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q4
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q1
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q2
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q3
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q4
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q1
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q2
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q3
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2023,Dato revisado,Trimestral,Q4
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q1
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q2
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q3
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2024,Dato provisional,Trimestral,Q4
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q1
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q2
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q3
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2025,Dato provisional,Trimestral,Q4
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q1
19,                                       Débito (importaciones),,Millones - Dólares estadounidenses corrientes,2026,Dato preliminar,Trimestral,Q2
20,                        1.A.b Servicios,"-322,3967423",Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q1
20,                        1.A.b Servicios,"-316,5171523",Millones - Dólares estadounidenses corrientes,2000,Dato revisado,Trimestral,Q2
